name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.77,-0.22799999999999998,0.615,-0.377,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.645,-0.353,0.485,-0.507,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.715,-0.28300000000000003,0.545,-0.44699999999999995,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.585,-0.41300000000000003,0.41,-0.5820000000000001,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.565,-0.43300000000000005,0.385,-0.607,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.595,-0.403,0.395,-0.597,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.58,-0.41800000000000004,0.295,-0.6970000000000001,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.495,-0.503,0.325,-0.667,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.355,-0.643,0.17,-0.822,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.635,-0.363,0.41,-0.5820000000000001,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.575,-0.42300000000000004,0.425,-0.567,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.495,-0.503,0.315,-0.677,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,0,random_AB,1.0,0.515,-0.483,0.36,-0.632,90,1,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,A,0.0,0.998,0.0,0.992,0.0,6,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,A,0.25,0.998,0.0,0.992,0.0,6,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,A,0.5,0.988,-0.010000000000000009,0.97,-0.02200000000000002,6,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,A,0.75,0.49,-0.508,0.302,-0.69,6,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,A,1.0,0.128,-0.87,0.096,-0.896,6,0,0
SCRAMBLED_p113_s42,SCRAMBLED,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
