name,variant,p,layer,subspace,alpha,accuracy,delta_accuracy,equivariance,delta_equivariance,rank,is_random_control,is_energy_matched
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.995,-0.0030000000000000027,0.99,-0.0020000000000000018,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.99,-0.0020000000000000018,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.985,-0.013000000000000012,0.95,-0.04200000000000004,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.99,-0.0020000000000000018,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.98,-0.018000000000000016,0.97,-0.02200000000000002,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.965,-0.03300000000000003,0.95,-0.04200000000000004,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.995,0.0030000000000000027,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.99,-0.0020000000000000018,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,0.995,-0.0030000000000000027,0.98,-0.01200000000000001,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_A,1.0,1.0,0.0020000000000000018,0.99,-0.0020000000000000018,6,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,B,0.0,0.998,0.0,0.992,0.0,15,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,B,0.25,0.998,0.0,0.992,0.0,15,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,B,0.5,0.998,0.0,0.992,0.0,15,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,B,0.75,0.998,0.0,0.988,-0.0040000000000000036,15,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,B,1.0,0.026,-0.972,0.01,-0.982,15,0,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.98,-0.018000000000000016,0.975,-0.017000000000000015,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.945,-0.05300000000000005,0.875,-0.11699999999999999,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.825,-0.17300000000000004,0.66,-0.33199999999999996,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.635,-0.363,0.385,-0.607,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.905,-0.09299999999999997,0.835,-0.15700000000000003,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.935,-0.06299999999999994,0.895,-0.09699999999999998,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.995,-0.0030000000000000027,0.98,-0.01200000000000001,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.89,-0.10799999999999998,0.805,-0.18699999999999994,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.74,-0.258,0.565,-0.42700000000000005,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.82,-0.17800000000000005,0.615,-0.377,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.83,-0.16800000000000004,0.72,-0.272,15,1,0
CRT-BOTH_p113_s42,CRT-BOTH,113,1,random_B,1.0,0.96,-0.038000000000000034,0.94,-0.052000000000000046,15,1,0
